time/iterations,time/total_timesteps,time/time_elapsed,time/fps,train/entropy_loss,train/explained_variance,train/learning_rate,train/policy_loss,train/n_updates,train/value_loss,eval/mean_reward,eval/mean_ep_length
3,1085022,14,271,-3.26473331451416,-6.253958225250244,0.00011955464090550357,-0.0065873730927705765,848,0.0010378486476838589,,
4,1086300,18,272,-3.263975143432617,-0.4034618139266968,0.00011934185156694872,0.008193392306566238,849,0.0038573648780584335,,
5,1087578,23,273,-3.2633562088012695,-1.2389566898345947,0.0001191290622283939,-0.0033154613338410854,850,0.0015102139441296458,,
6,1088856,28,272,-3.262324571609497,-0.07862043380737305,0.00011891627288983906,0.0041696252301335335,851,0.00770687498152256,,
7,1090134,32,272,-3.2631335258483887,-0.16956377029418945,0.00011870348355128424,0.001193098840303719,852,0.003386702388525009,,
8,1091412,37,272,-3.266934633255005,-1.6729819774627686,0.0001184906942127294,0.0037126317620277405,853,0.0011384094832465053,,
9,1092690,42,272,-3.2619516849517822,-0.17539048194885254,0.00011827790487417458,0.0006328905001282692,854,0.007941721938550472,,
10,1093968,46,272,-3.26367449760437,-1.8439371585845947,0.00011806511553561974,0.0025166135746985674,855,0.0015889613423496485,,
11,1095246,51,272,-3.263641357421875,-1.0553982257843018,0.00011785232619706492,0.002918415004387498,856,0.001019588322378695,,
12,1096524,56,272,-3.25957989692688,-3.385178565979004,0.00011763953685851007,0.012417731806635857,857,0.0010205188300460577,,
13,1097802,60,272,-3.2600948810577393,-0.07354974746704102,0.00011742674751995526,-0.005954202264547348,858,0.008379877544939518,,
14,1099080,65,272,-3.2619411945343018,-0.9580044746398926,0.00011721395818140041,0.01010236144065857,859,0.0019482241477817297,,
15,1100358,70,272,-3.2628026008605957,-3.400064468383789,0.00011700116884284559,-0.0007796145509928465,860,0.0011170104844495654,,
16,1101636,75,272,-3.2598533630371094,-4.581973075866699,0.00011678837950429075,-0.017882423475384712,861,0.0009406062308698893,,
17,1102914,79,272,-3.26400089263916,-2.8221747875213623,0.00011657559016573594,0.01493404433131218,862,0.0007354530389420688,,
18,1104192,84,272,-3.265819787979126,-12.197298049926758,0.0001163628008271811,0.006082125939428806,863,0.0009768811287358403,,
19,1105470,89,272,-3.269444465637207,-4.004223823547363,0.00011615001148862627,-0.0019946598913520575,864,0.000930356269236654,,
20,1106748,93,272,-3.26557993888855,-6.518187046051025,0.00011593722215007143,-0.0053675356321036816,865,0.0011883674887940288,,
21,1108026,98,272,-3.262709856033325,-4.954699993133545,0.00011572443281151661,0.003468126989901066,866,0.0009436919935978949,,
22,1109304,103,272,-3.2580089569091797,-9.015060424804688,0.00011551164347296176,0.0354374535381794,867,0.0008185036713257432,,
23,1110582,107,272,-3.2697184085845947,-8.060478210449219,0.00011529885413440695,-0.0005025102291256189,868,0.000963207334280014,,
24,1111860,112,272,-3.2618348598480225,-8.490391731262207,0.0001150860647958521,0.0007421078626066446,869,0.0008551223436370492,,
25,1113138,117,272,-3.2675564289093018,-2.8640570640563965,0.0001148732754572973,-0.002025814726948738,870,0.0009103197953663766,,
26,1114416,122,272,-3.260535478591919,-5.612460613250732,0.00011466048611874244,0.00895573291927576,871,0.0008360060746781528,,
27,1115694,126,272,-3.2644898891448975,-6.397055625915527,0.00011444769678018762,0.00856167171150446,872,0.0007162662222981453,,
28,1116972,131,272,-3.2650227546691895,-7.905345916748047,0.00011423490744163279,0.007344695273786783,873,0.0007612447952851653,,
29,1118250,136,272,-3.2684545516967773,-10.174818992614746,0.00011402211810307796,-0.007704357150942087,874,0.0007558543584309518,,
30,1119528,140,272,-3.2709922790527344,-3.815316677093506,0.00011380932876452313,0.00260334275662899,875,0.0010242210701107979,,
31,1120806,145,272,-3.270994186401367,-4.782159805297852,0.0001135965394259683,0.0004860246554017067,876,0.0009413716034032404,,
32,1122084,150,272,-3.2683911323547363,-0.08366537094116211,0.00011338375008741347,-0.01531676109880209,877,0.007164625450968742,,
33,1123362,154,272,-3.2715137004852295,-2.2021732330322266,0.00011317096074885865,0.0016158974030986428,878,0.0013512877048924565,,
34,1124640,159,272,-3.265589714050293,-5.240664005279541,0.00011295817141030381,-0.00456721056252718,879,0.0008136717369779944,,
35,1125918,164,272,-3.2652907371520996,-5.6287336349487305,0.00011274538207174899,-0.004909934476017952,880,0.0008089333423413336,,
36,1127196,169,272,-3.26513409614563,-6.179407119750977,0.00011253259273319414,0.010789316147565842,881,0.0008294112049043179,,
37,1128474,173,272,-3.272653102874756,-14.806934356689453,0.00011231980339463933,-0.004703617189079523,882,0.0009801294654607773,,
38,1129752,178,272,-3.2706475257873535,-18.180274963378906,0.00011210701405608448,0.0059379166923463345,883,0.0006341525004245341,,
39,1131030,183,272,-3.268386125564575,-7.482235908508301,0.00011189422471752966,-0.003758546896278858,884,0.0007840463076718152,,
40,1132308,187,272,-3.2734649181365967,-0.15795135498046875,0.00011168143537897482,-0.008816314861178398,885,0.00551363592967391,,
41,1133586,192,272,-3.268460750579834,-1.1022801399230957,0.00011146864604042,-0.013594407588243484,886,0.0010272891959175467,,
42,1134864,197,272,-3.2705421447753906,-1.3259882926940918,0.00011125585670186516,-0.0027941791340708733,887,0.000870944932103157,,
43,1136142,201,272,-3.2668941020965576,-1.5481245517730713,0.00011104306736331034,0.0068606166169047356,888,0.0009564108913764358,,
44,1137420,206,272,-3.2655913829803467,-3.031496047973633,0.0001108302780247555,-0.0008891408797353506,889,0.0010394176933914423,,
45,1138698,211,272,-3.2680304050445557,-3.1999754905700684,0.00011061748868620068,-0.0014279026072472334,890,0.0009362217970192432,,
46,1139976,215,272,-3.2703514099121094,-6.257935523986816,0.00011040469934764583,-0.014482882805168629,891,0.0011926975566893816,,
47,1141254,220,272,-3.2673556804656982,-0.8927689790725708,0.00011019191000909102,0.0011575367534533143,892,0.001636270433664322,,
48,1142532,225,272,-3.271301746368408,-5.07456111907959,0.00010997912067053617,0.0007088523707352579,893,0.0008539398550055921,,
49,1143810,229,272,-3.2679929733276367,-5.1723432540893555,0.00010976633133198135,0.012636370025575161,894,0.0007545489934273064,,
50,1145088,234,272,-3.2752485275268555,-6.492711067199707,0.00010955354199342651,-0.00832583662122488,895,0.0008992609800770879,,
51,1146366,239,272,-3.2678287029266357,-9.800616264343262,0.00010934075265487169,0.0029976803343743086,896,0.0007719032582826912,,
52,1147644,243,272,-3.2746622562408447,-7.756373405456543,0.00010912796331631685,-0.006831892766058445,897,0.0009239609935320914,,
53,1148922,248,272,-3.268986701965332,-5.819382190704346,0.00010891517397776203,-0.0002841382229235023,898,0.0009432989754714072,,
54,1150200,253,272,-3.2703564167022705,-0.0416254997253418,0.0001087023846392072,-0.0009311935864388943,899,0.005727744195610285,,
55,1151478,257,272,-3.2705130577087402,-3.075261116027832,0.00010848959530065237,0.00014644497423432767,900,0.001138882478699088,,
56,1152756,262,272,-3.265171766281128,-0.1419379711151123,0.00010827680596209752,0.00020596678950823843,901,0.0024586806539446115,,
57,1154034,267,272,-3.2717950344085693,-0.688316822052002,0.00010806401662354271,0.0076847015880048275,902,0.0009868508204817772,,
58,1155312,271,272,-3.271205425262451,-5.534222602844238,0.00010785122728498786,-0.00420465599745512,903,0.0007979319198057055,,
59,1156590,276,272,-3.2680892944335938,-4.146749496459961,0.00010763843794643304,-0.006484996993094683,904,0.0007381697650998831,,
60,1157868,282,271,-3.272135019302368,-2.7897961139678955,0.0001074256486078782,0.0038563963025808334,905,0.001073830178938806,,
61,1159146,287,271,-3.269575595855713,-3.0737409591674805,0.00010721285926932338,0.0012021183501929045,906,0.0011561688734218478,,
62,1160424,292,270,-3.2677767276763916,-0.3328052759170532,0.00010700006993076854,0.009902022778987885,907,0.00361122889444232,,
63,1161702,297,270,-3.2657253742218018,-2.989030599594116,0.00010678728059221372,-0.011705347336828709,908,0.0011948299361392856,,
64,1162980,302,270,-3.268724203109741,-6.647719860076904,0.00010657449125365889,-0.0018949523800984025,909,0.0009684088872745633,,
65,1164258,307,270,-3.2679781913757324,-3.7253036499023438,0.00010636170191510406,0.013219528831541538,910,0.001139097730629146,,
66,1165536,311,270,-3.270113468170166,-8.608020782470703,0.00010614891257654921,-0.0023053456097841263,911,0.0009957796428352594,,
67,1166814,316,270,-3.2706499099731445,-8.02048110961914,0.0001059361232379944,-0.0027117303106933832,912,0.0008799269562587142,,
68,1168092,321,270,-3.2686662673950195,-4.345605373382568,0.00010572333389943955,-0.0023054471239447594,913,0.0008037374936975539,,
69,1169370,326,270,-3.2659308910369873,-8.967009544372559,0.00010551054456088473,0.002464225748553872,914,0.0009353774366900325,,
70,1170648,330,270,-3.261997699737549,-8.793120384216309,0.0001052977552223299,-0.0014367469120770693,915,0.000948742963373661,,
71,1171926,335,270,-3.269479990005493,-6.455501556396484,0.00010508496588377507,-0.0005891886539757252,916,0.0009701537201181054,,
72,1173204,340,270,-3.2707157135009766,-8.967631340026855,0.00010487217654522024,-0.004094764124602079,917,0.0008793301531113684,,
73,1174482,345,270,-3.2714431285858154,-13.540169715881348,0.00010465938720666541,0.0011025310959666967,918,0.0007823911728337407,,
74,1175760,349,270,-3.2623090744018555,-4.723586559295654,0.00010444659786811058,-0.0018132856348529458,919,0.0009073480614461005,,
75,1177038,354,270,-3.2681703567504883,-4.020026206970215,0.00010423380852955576,-0.003149784868583083,920,0.000862383283674717,,
76,1178316,359,270,-3.2687761783599854,-5.223671913146973,0.0001040210191910009,-0.006854518316686153,921,0.0007713305531069636,,
77,1179594,364,270,-3.265052556991577,-9.037700653076172,0.0001038082298524461,-0.0011730388505384326,922,0.0009299391531385481,,
78,1180872,368,270,-3.2715320587158203,-4.043391227722168,0.00010359544051389125,-0.0050305528566241264,923,0.0008374991593882442,,
79,1182150,373,270,-3.269982099533081,-4.509646415710449,0.00010338265117533642,-0.0058242203667759895,924,0.0007550586597062647,,
80,1183428,378,270,-3.2661855220794678,-4.107621192932129,0.00010316986183678159,-0.005427639465779066,925,0.0007139791850931942,,
81,1184706,382,270,-3.264028787612915,-6.876009941101074,0.00010295707249822677,0.002626219065859914,926,0.0008167181513272226,,
82,1185984,387,270,-3.2662761211395264,-4.844397068023682,0.00010274428315967193,-0.0036343736574053764,927,0.0007519136415794492,,
83,1187262,392,270,-3.2645375728607178,-3.931199550628662,0.00010253149382111711,-0.011241930536925793,928,0.0007500536157749593,,
84,1188540,397,270,-3.2671844959259033,-13.275155067443848,0.00010231870448256227,-0.014372358098626137,929,0.0008445778512395918,,
85,1189818,401,270,-3.2697880268096924,-11.165757179260254,0.00010210591514400745,0.00016068591503426433,930,0.0008236163994297385,,
86,1191096,406,270,-3.268279552459717,-6.531832218170166,0.0001018931258054526,0.0031905972864478827,931,0.000760147871915251,,
87,1192374,411,270,-3.264533042907715,-3.596466064453125,0.00010168033646689779,-0.0015221298672258854,932,0.0007489030831493437,,
88,1193652,415,270,-3.2666573524475098,-0.08997094631195068,0.00010146754712834294,-0.008561099879443645,933,0.008211962878704071,,
89,1194930,420,270,-3.2589006423950195,-0.032372117042541504,0.00010125475778978813,0.021439936012029648,934,0.007151424419134855,,
90,1196208,425,270,-3.2642269134521484,-0.4367138147354126,0.00010104196845123328,0.006904548034071922,935,0.002205490367487073,,
91,1197486,429,270,-3.2707602977752686,-3.177000045776367,0.00010082917911267846,0.0036829139571636915,936,0.001089982921257615,,
92,1198764,434,270,-3.267421007156372,-1.2254455089569092,0.00010061638977412362,-0.006499482784420252,937,0.0008733778959140182,,
93,1200042,439,270,-3.2647860050201416,-1.5305638313293457,0.0001004036004355688,0.007982845418155193,938,0.0008746918756514788,,
94,1201320,443,270,-3.266956090927124,-9.51594066619873,0.00010019081109701396,-0.00555189186707139,939,0.000836503691971302,,
1,1202598,4,259,-3.266800880432129,-5.710572719573975,9.997802175845911e-05,0.001097513479180634,940,0.0009027032647281885,,
2,1203876,9,259,-3.26593017578125,-9.888157844543457,0.00011797021160657524,-0.009112675674259663,941,0.0009426882024854422,,
3,1205154,14,257,-3.254347085952759,-5.613035202026367,0.00011777676868585961,-0.00948332529515028,942,0.0007804094930179417,,
4,1206432,19,257,-3.2527434825897217,-5.58583927154541,0.00011758332576514395,0.004190134350210428,943,0.0008724749786779284,,
5,1207710,24,257,-3.2624752521514893,-4.982949256896973,0.00011738988284442831,0.007780155632644892,944,0.0008885992574505508,,
6,1208988,29,256,-3.2641918659210205,-4.74823522567749,0.00011719643992371265,0.0036026383750140667,945,0.0008192822569981217,,
7,1210266,34,256,-3.266714572906494,-8.861275672912598,0.00011700299700299701,0.007529519964009523,946,0.0008044628775678575,,
8,1211544,39,256,-3.2683568000793457,-10.229668617248535,0.00011680955408228136,-0.000749911880120635,947,0.0009003826417028904,,
9,1212822,44,255,-3.2624447345733643,-6.353516101837158,0.00011661611116156572,0.0036331559531390667,948,0.001022570882923901,,
10,1214100,49,255,-3.264294147491455,-2.2398390769958496,0.00011642266824085006,-0.002295262645930052,949,0.0010633007623255253,,
11,1215378,54,256,-3.258991241455078,-7.813773155212402,0.00011622922532013443,-0.010780805721879005,950,0.0008739846525713801,,
12,1216656,59,255,-3.2611727714538574,-8.796130180358887,0.00011603578239941877,0.000300334271742031,951,0.0008339682244695723,,
13,1217934,64,255,-3.2626307010650635,-2.966637134552002,0.0001158423394787031,-4.4463013182394207e-05,952,0.0008033788180910051,,
14,1219212,69,255,-3.2654659748077393,-6.927445411682129,0.00011564889655798748,-0.0049759321846067905,953,0.0009062602766789496,,
15,1220490,74,255,-3.262394905090332,-4.935665130615234,0.00011545545363727182,-0.0014980417909100652,954,0.0007225665613077581,,
16,1221768,79,256,-3.260695219039917,-13.022828102111816,0.00011526201071655618,-0.001203540014103055,955,0.0006866420153528452,,
17,1223046,84,256,-3.2608652114868164,-4.366941928863525,0.00011506856779584051,-0.0042710937559604645,956,0.0008890624740161002,,
18,1224324,89,256,-3.2553389072418213,-0.40182971954345703,0.00011487512487512488,-0.003074735403060913,957,0.003053301712498069,,
19,1225602,94,256,-3.264711380004883,-1.1404519081115723,0.00011468168195440922,-0.006691989488899708,958,0.0011048322776332498,,
20,1226880,99,256,-3.2661736011505127,-8.152972221374512,0.00011448823903369359,-0.0011895527131855488,959,0.0010063016088679433,,
21,1228158,104,256,-3.267902135848999,-10.614842414855957,0.00011429479611297792,-0.0028000385500490665,960,0.0009083208860829473,,
22,1229436,109,256,-3.267751932144165,-4.489389896392822,0.0001141013531922623,0.0010611215839162469,961,0.0009008345659822226,,
23,1230714,114,256,-3.260451316833496,-4.220663547515869,0.00011390791027154663,0.013184623792767525,962,0.0007959996000863612,,
24,1231992,119,256,-3.261160135269165,-5.988807678222656,0.000113714467350831,-0.004909109324216843,963,0.0007146205753087997,,
25,1233270,124,256,-3.260260820388794,-11.479947090148926,0.00011352102443011535,0.0037719118408858776,964,0.0007547784480266273,,
26,1234548,129,256,-3.259732723236084,-13.104293823242188,0.0001133275815093997,-0.004034749697893858,965,0.0007910983986221254,,
27,1235826,134,256,-3.2622482776641846,-4.602616786956787,0.00011313413858868404,0.0001229031040566042,966,0.0010396204888820648,,
28,1237104,139,256,-3.263507843017578,-3.8508219718933105,0.00011294069566796841,-0.0009642826044000685,967,0.0007547485292889178,,
29,1238382,144,256,-3.2661519050598145,-7.514327049255371,0.00011274725274725274,0.0025381825398653746,968,0.0007524670218117535,,
30,1239660,149,256,-3.2609212398529053,-11.09406566619873,0.00011255380982653712,-0.008957639336585999,969,0.0008313011494465172,,
31,1240938,154,256,-3.257014036178589,-5.89540958404541,0.00011236036690582145,0.001605469617061317,970,0.0007179820677265525,,
32,1242216,159,256,-3.2604877948760986,-4.139179229736328,0.00011216692398510579,0.0018051457591354847,971,0.0008361784275621176,,
